Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,Latitude,Longitude,Bike ID,User Type,Birth Year,Gender,Trip_Duration_in_min
605,16-10-15 16:30,16-10-15 16:41,3183,Exchange Place,40.7162469,-74.0334588,3209,Brunswick St,40.7241765,-74.0506564,24409,Subscriber,1986,1,10
596,16-10-15 16:31,16-10-15 16:41,3183,Exchange Place,40.7162469,-74.0334588,3209,Brunswick St,40.7241765,-74.0506564,24581,Subscriber,1981,1,10
841,16-10-15 16:33,16-10-15 16:47,3210,Pershing Field,40.74267714,-74.05178863,3186,Grove St PATH,40.71958612,-74.04311746,24393,Subscriber,1963,1,14
111,16-10-15 16:34,16-10-15 16:36,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24430,Subscriber,1982,1,2
741,16-10-15 16:34,16-10-15 16:47,3206,Hilltop,40.7311689,-74.0575736,3199,Newport Pkwy,40.7287448,-74.0321082,24566,Subscriber,1983,1,12
574,16-10-15 16:36,16-10-15 16:45,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,24705,Customer,1984,0,10
388,16-10-15 16:38,16-10-15 16:45,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24517,Subscriber,1963,1,6
561,16-10-15 16:41,16-10-15 16:51,3194,McGinley Square,40.72533993,-74.06762213,3213,Van Vorst Park,40.71848892,-74.04772663,24503,Subscriber,1971,1,9
390,16-10-15 16:47,16-10-15 16:54,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24592,Subscriber,1989,2,6
219,16-10-15 16:47,16-10-15 16:51,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24710,Subscriber,1981,1,4
649,16-10-15 16:48,16-10-15 16:58,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24500,Subscriber,1991,1,11
276,16-10-15 16:48,16-10-15 16:53,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24578,Subscriber,1967,2,5
569,16-10-15 16:51,16-10-15 17:00,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24556,Subscriber,1956,1,9
2108,16-10-15 16:52,16-10-15 17:27,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,24488,Subscriber,1983,1,35
1172,16-10-15 16:52,16-10-15 17:12,3183,Exchange Place,40.7162469,-74.0334588,3210,Pershing Field,40.74267714,-74.05178863,24485,Subscriber,1991,2,20
735,16-10-15 16:55,16-10-15 17:07,3185,City Hall,40.7177325,-74.043845,3207,Oakland Ave,40.7376037,-74.0524783,24387,Subscriber,1981,1,12
1638,16-10-15 16:56,16-10-15 17:23,3196,Riverview Park,40.7443187,-74.0439909,3215,Central Ave,40.7467299,-74.0492509,24499,Subscriber,1956,1,27
334,16-10-15 16:57,16-10-15 17:03,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24402,Subscriber,1979,1,6
421,16-10-15 16:58,16-10-15 17:05,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,24684,Subscriber,1976,1,7
274,16-10-15 16:59,16-10-15 17:03,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24597,Subscriber,1968,1,5
523,16-10-15 17:00,16-10-15 17:08,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,24430,Subscriber,1960,1,9
286,16-10-15 17:02,16-10-15 17:07,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24703,Subscriber,1974,1,5
730,16-10-15 17:03,16-10-15 17:15,3183,Exchange Place,40.7162469,-74.0334588,3209,Brunswick St,40.7241765,-74.0506564,24506,Subscriber,1981,1,12
715,16-10-15 17:03,16-10-15 17:15,3183,Exchange Place,40.7162469,-74.0334588,3209,Brunswick St,40.7241765,-74.0506564,24490,Subscriber,1981,2,12
465,16-10-15 17:03,16-10-15 17:11,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24673,Subscriber,1968,1,8
113,16-10-15 17:06,16-10-15 17:07,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24402,Subscriber,1963,2,2
366,16-10-15 17:06,16-10-15 17:12,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,24570,Subscriber,1984,1,6
656,16-10-15 17:06,16-10-15 17:17,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24592,Subscriber,1990,1,11
382,16-10-15 17:10,16-10-15 17:16,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24437,Subscriber,1983,1,6
812,16-10-15 17:10,16-10-15 17:23,3187,Warren St,40.7211236,-74.03805095,3207,Oakland Ave,40.7376037,-74.0524783,24486,Subscriber,1989,1,14
334,16-10-15 17:11,16-10-15 17:17,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24467,Subscriber,1977,2,6
195,16-10-15 17:15,16-10-15 17:18,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24393,Subscriber,1957,1,3
609,16-10-15 17:15,16-10-15 17:26,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24664,Subscriber,1982,1,10
355,16-10-15 17:16,16-10-15 17:21,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24655,Subscriber,1984,2,6
568,16-10-15 17:17,16-10-15 17:27,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24500,Subscriber,1972,1,9
405,16-10-15 17:19,16-10-15 17:26,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,24687,Subscriber,1970,1,7
379,16-10-15 17:20,16-10-15 17:26,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24504,Subscriber,1981,2,6
205,16-10-15 17:20,16-10-15 17:23,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24592,Subscriber,1986,1,3
531,16-10-15 17:21,16-10-15 17:30,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,24693,Subscriber,1976,1,9
774,16-10-15 17:21,16-10-15 17:34,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24608,Subscriber,1974,1,13
448,16-10-15 17:21,16-10-15 17:29,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,24425,Subscriber,1992,1,7
388,16-10-15 17:23,16-10-15 17:30,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24579,Subscriber,1959,2,6
701,16-10-15 17:24,16-10-15 17:36,3196,Riverview Park,40.7443187,-74.0439909,3195,Sip Ave,40.73074263,-74.06378388,24721,Customer,1984,0,12
697,16-10-15 17:24,16-10-15 17:36,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24399,Subscriber,1974,1,12
345,16-10-15 17:26,16-10-15 17:32,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24690,Customer,1984,0,6
2042,16-10-15 17:26,16-10-15 18:00,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24428,Subscriber,1972,1,34
325,16-10-15 17:26,16-10-15 17:32,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24610,Customer,1984,0,5
584,16-10-15 17:29,16-10-15 17:38,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24578,Subscriber,1992,1,10
125,16-10-15 17:31,16-10-15 17:33,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24471,Subscriber,1966,1,2
337,16-10-15 17:32,16-10-15 17:38,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24512,Subscriber,1974,1,6
452,16-10-15 17:33,16-10-15 17:40,3203,Hamilton Park,40.72759597,-74.04424731,3206,Hilltop,40.7311689,-74.0575736,24504,Subscriber,1983,1,8
107,16-10-15 17:36,16-10-15 17:38,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24429,Subscriber,1982,1,2
5246,16-10-15 17:36,16-10-15 19:04,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24597,Customer,1984,0,87
1510,16-10-15 17:37,16-10-15 18:03,3199,Newport Pkwy,40.7287448,-74.0321082,3195,Sip Ave,40.73074263,-74.06378388,24406,Subscriber,1983,1,25
271,16-10-15 17:38,16-10-15 17:42,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24664,Subscriber,1979,1,5
351,16-10-15 17:39,16-10-15 17:45,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24560,Subscriber,1978,2,6
925,16-10-15 17:39,16-10-15 17:55,3183,Exchange Place,40.7162469,-74.0334588,3220,5 Corners Library,40.73496102,-74.05950308,24583,Subscriber,1967,1,15
423,16-10-15 17:40,16-10-15 17:47,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24509,Subscriber,1968,1,7
450,16-10-15 17:40,16-10-15 17:48,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,24705,Subscriber,1984,1,8
896,16-10-15 17:41,16-10-15 17:56,3183,Exchange Place,40.7162469,-74.0334588,3209,Brunswick St,40.7241765,-74.0506564,24672,Subscriber,1965,1,15
461,16-10-15 17:43,16-10-15 17:51,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24684,Subscriber,1976,1,8
2104,16-10-15 17:45,16-10-15 18:20,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24610,Subscriber,1981,1,35
210,16-10-15 17:46,16-10-15 17:49,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.7127742,-74.0364857,24403,Subscriber,1951,1,4
691,16-10-15 17:46,16-10-15 17:57,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,24435,Subscriber,1977,2,12
639,16-10-15 17:48,16-10-15 17:59,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24668,Subscriber,1987,1,11
2540,16-10-15 17:50,16-10-15 18:33,3183,Exchange Place,40.7162469,-74.0334588,3188,NJCU,40.7101087,-74.0858489,24446,Customer,1984,0,42
145,16-10-15 17:51,16-10-15 17:53,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24540,Customer,1984,0,2
307,16-10-15 17:51,16-10-15 17:56,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24443,Subscriber,1979,1,5
363,16-10-15 17:53,16-10-15 17:59,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24516,Subscriber,1984,1,6
401,16-10-15 17:53,16-10-15 17:59,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24589,Subscriber,1976,1,7
281,16-10-15 17:54,16-10-15 17:59,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,24683,Subscriber,1979,1,5
293,16-10-15 17:54,16-10-15 17:59,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24493,Subscriber,1988,2,5
333,16-10-15 17:56,16-10-15 18:01,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24703,Subscriber,1981,1,6
144,16-10-15 17:56,16-10-15 17:58,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24467,Subscriber,1980,1,2
200,16-10-15 17:56,16-10-15 17:59,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24470,Subscriber,1974,1,3
294,16-10-15 17:57,16-10-15 18:02,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24425,Subscriber,1969,1,5
1098,16-10-15 17:58,16-10-15 18:17,3220,5 Corners Library,40.73496102,-74.05950308,3220,5 Corners Library,40.73496102,-74.05950308,24583,Customer,1984,0,18
282,16-10-15 17:59,16-10-15 18:04,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24555,Subscriber,1987,1,5
1238,16-10-15 18:01,16-10-15 18:22,3186,Grove St PATH,40.71958612,-74.04311746,3195,Sip Ave,40.73074263,-74.06378388,24402,Subscriber,1968,1,21
399,16-10-15 18:02,16-10-15 18:08,3195,Sip Ave,40.73074263,-74.06378388,3206,Hilltop,40.7311689,-74.0575736,24395,Subscriber,1990,1,7
281,16-10-15 18:02,16-10-15 18:07,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24586,Subscriber,1975,2,5
794,16-10-15 18:02,16-10-15 18:15,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,24454,Subscriber,1979,1,13
343,16-10-15 18:04,16-10-15 18:10,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24579,Subscriber,1990,2,6
576,16-10-15 18:04,16-10-15 18:14,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24555,Subscriber,1985,1,10
788,16-10-15 18:06,16-10-15 18:19,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24406,Subscriber,1971,2,13
1573,16-10-15 18:06,16-10-15 18:32,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24547,Customer,1984,0,26
166,16-10-15 18:06,16-10-15 18:09,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24548,Subscriber,1984,1,3
1533,16-10-15 18:07,16-10-15 18:32,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24471,Customer,1984,0,26
1290,16-10-15 18:07,16-10-15 18:28,3199,Newport Pkwy,40.7287448,-74.0321082,3193,Lincoln Park,40.7246051,-74.07840595,24566,Subscriber,1985,1,22
989,16-10-15 18:07,16-10-15 18:23,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24596,Subscriber,1985,1,16
1493,16-10-15 18:07,16-10-15 18:32,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,24686,Subscriber,1983,2,25
1166,16-10-15 18:08,16-10-15 18:27,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24664,Customer,1984,0,19
229,16-10-15 18:08,16-10-15 18:12,3215,Central Ave,40.7467299,-74.0492509,3196,Riverview Park,40.7443187,-74.0439909,24499,Subscriber,1956,1,4
1623,16-10-15 18:08,16-10-15 18:35,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24539,Subscriber,1991,1,27
1258,16-10-15 18:10,16-10-15 18:31,3199,Newport Pkwy,40.7287448,-74.0321082,3212,Christ Hospital,40.73478582,-74.05044364,24483,Customer,1984,0,21
295,16-10-15 18:11,16-10-15 18:16,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24592,Subscriber,1970,1,5
1872,16-10-15 18:13,16-10-15 18:44,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,24604,Subscriber,1982,1,31
331,16-10-15 18:14,16-10-15 18:20,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,24529,Subscriber,1980,1,6
192,16-10-15 18:16,16-10-15 18:19,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24535,Subscriber,1972,1,3
464,16-10-15 18:17,16-10-15 18:25,3209,Brunswick St,40.7241765,-74.0506564,3207,Oakland Ave,40.7376037,-74.0524783,24527,Subscriber,1979,1,8
387,16-10-15 18:17,16-10-15 18:24,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,24467,Subscriber,1980,1,6
280,16-10-15 18:19,16-10-15 18:23,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24389,Subscriber,1989,1,5
1193,16-10-15 18:19,16-10-15 18:39,3184,Paulus Hook,40.7141454,-74.0335519,3210,Pershing Field,40.74267714,-74.05178863,24425,Subscriber,1976,1,20
764,16-10-15 18:19,16-10-15 18:32,3195,Sip Ave,40.73074263,-74.06378388,3215,Central Ave,40.7467299,-74.0492509,24553,Subscriber,1976,1,13
263,16-10-15 18:20,16-10-15 18:25,3206,Hilltop,40.7311689,-74.0575736,3207,Oakland Ave,40.7376037,-74.0524783,24536,Subscriber,1978,2,4
645,16-10-15 18:20,16-10-15 18:31,3209,Brunswick St,40.7241765,-74.0506564,3199,Newport Pkwy,40.7287448,-74.0321082,24487,Subscriber,1984,1,11
370,16-10-15 18:21,16-10-15 18:27,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,24488,Subscriber,1982,1,6
278,16-10-15 18:23,16-10-15 18:28,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24531,Subscriber,1969,1,5
317,16-10-15 18:23,16-10-15 18:28,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24667,Subscriber,1954,1,5
115,16-10-15 18:23,16-10-15 18:25,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24581,Subscriber,1981,1,2
353,16-10-15 18:24,16-10-15 18:30,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24575,Subscriber,1983,1,6
682,16-10-15 18:25,16-10-15 18:36,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24402,Subscriber,1950,1,11
1685,16-10-15 18:25,16-10-15 18:53,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24596,Subscriber,1985,1,28
841,16-10-15 18:26,16-10-15 18:40,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24493,Subscriber,1981,1,14
2158,16-10-15 18:27,16-10-15 19:03,3199,Newport Pkwy,40.7287448,-74.0321082,3194,McGinley Square,40.72533993,-74.06762213,24411,Subscriber,1987,1,36
351,16-10-15 18:28,16-10-15 18:34,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24615,Subscriber,1976,1,6
758,16-10-15 18:29,16-10-15 18:42,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,24573,Subscriber,1983,1,13
1163,16-10-15 18:31,16-10-15 18:50,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24569,Subscriber,1982,1,19
487,16-10-15 18:31,16-10-15 18:39,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,24658,Subscriber,1989,1,8
484,16-10-15 18:32,16-10-15 18:40,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,24638,Subscriber,1989,2,8
228,16-10-15 18:32,16-10-15 18:35,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24654,Subscriber,1980,1,4
519,16-10-15 18:32,16-10-15 18:40,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24566,Subscriber,1987,1,9
156,16-10-15 18:32,16-10-15 18:35,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24471,Subscriber,1980,1,3
582,16-10-15 18:33,16-10-15 18:42,3195,Sip Ave,40.73074263,-74.06378388,3215,Central Ave,40.7467299,-74.0492509,24650,Subscriber,1977,1,10
198,16-10-15 18:33,16-10-15 18:36,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24477,Subscriber,1976,1,3
270,16-10-15 18:36,16-10-15 18:41,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24429,Subscriber,1982,1,4
649,16-10-15 18:36,16-10-15 18:47,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24608,Subscriber,1976,1,11
293,16-10-15 18:37,16-10-15 18:42,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24558,Subscriber,1984,1,5
62,16-10-15 18:37,16-10-15 18:38,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24541,Subscriber,1977,2,1
352,16-10-15 18:37,16-10-15 18:43,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.73496102,-74.05950308,24527,Subscriber,1954,1,6
1201,16-10-15 18:38,16-10-15 18:58,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,24539,Subscriber,1976,1,20
378,16-10-15 18:39,16-10-15 18:46,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,24570,Subscriber,1982,1,6
471,16-10-15 18:40,16-10-15 18:48,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24516,Subscriber,1984,1,8
216,16-10-15 18:41,16-10-15 18:45,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24400,Subscriber,1984,1,4
541,16-10-15 18:42,16-10-15 18:51,3209,Brunswick St,40.7241765,-74.0506564,3220,5 Corners Library,40.73496102,-74.05950308,24513,Subscriber,1986,2,9
542,16-10-15 18:42,16-10-15 18:51,3209,Brunswick St,40.7241765,-74.0506564,3220,5 Corners Library,40.73496102,-74.05950308,24618,Subscriber,1978,1,9
560,16-10-15 18:42,16-10-15 18:51,3209,Brunswick St,40.7241765,-74.0506564,3220,5 Corners Library,40.73496102,-74.05950308,24490,Subscriber,1980,1,9
197,16-10-15 18:43,16-10-15 18:46,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24691,Subscriber,1970,1,3
525,16-10-15 18:44,16-10-15 18:53,3196,Riverview Park,40.7443187,-74.0439909,3212,Christ Hospital,40.73478582,-74.05044364,24573,Subscriber,1983,1,9
208,16-10-15 18:47,16-10-15 18:51,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,24560,Subscriber,1991,1,3
975,16-10-15 18:48,16-10-15 19:04,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,24705,Subscriber,1990,1,16
166,16-10-15 18:48,16-10-15 18:51,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24487,Subscriber,1983,2,3
426,16-10-15 18:50,16-10-15 18:57,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,24615,Subscriber,1988,1,7
728,16-10-15 18:51,16-10-15 19:03,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24506,Subscriber,1986,1,12
473,16-10-15 18:51,16-10-15 18:59,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24668,Subscriber,1966,1,8
594,16-10-15 18:54,16-10-15 19:04,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24662,Subscriber,1977,1,10
499,16-10-15 18:55,16-10-15 19:03,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24596,Subscriber,1984,1,8
1037,16-10-15 18:55,16-10-15 19:12,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24484,Subscriber,1964,2,17
372,16-10-15 18:56,16-10-15 19:03,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24547,Subscriber,1969,1,6
446,16-10-15 18:57,16-10-15 19:05,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,24504,Subscriber,1972,1,7
455,16-10-15 18:58,16-10-15 19:06,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,24444,Subscriber,1984,1,8
255,16-10-15 18:58,16-10-15 19:03,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,24560,Subscriber,1974,1,4
227,16-10-15 18:59,16-10-15 19:02,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24672,Subscriber,1992,1,4
406,16-10-15 18:59,16-10-15 19:06,3194,McGinley Square,40.72533993,-74.06762213,3185,City Hall,40.7177325,-74.043845,24477,Subscriber,1990,1,7
474,16-10-15 19:00,16-10-15 19:08,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24638,Subscriber,1980,1,8
527,16-10-15 19:01,16-10-15 19:10,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24604,Subscriber,1980,2,9
533,16-10-15 19:01,16-10-15 19:10,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,24500,Subscriber,1988,1,9
227,16-10-15 19:01,16-10-15 19:05,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,24665,Subscriber,1986,1,4
639,16-10-15 19:03,16-10-15 19:13,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24644,Subscriber,1978,1,11
746,16-10-15 19:04,16-10-15 19:16,3203,Hamilton Park,40.72759597,-74.04424731,3206,Hilltop,40.7311689,-74.0575736,24452,Subscriber,1981,1,12
364,16-10-15 19:05,16-10-15 19:11,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24504,Subscriber,1963,1,6
168,16-10-15 19:08,16-10-15 19:11,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24495,Subscriber,1980,1,3
742,16-10-15 19:08,16-10-15 19:21,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24673,Subscriber,1988,1,12
86,16-10-15 19:09,16-10-15 19:11,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24608,Subscriber,1976,1,1
